subject,session,scan,bg_mean,bg_size,bg_std,cnr,csf_mean,csf_size,csf_std,efc,fber,fg_mean,fg_size,fg_std,fwhm,fwhm_x,fwhm_y,fwhm_z,gm_mean,gm_size,gm_std,qi1,snr,wm_mean,wm_size,wm_std
SPN01_MRC_0011,01,SPN01_MRC_0011_01_01_T1_02_MPRAGE-TI-900-Buchanan,43.781839305506267,8980009,38.335768501693593,1.6058607696368425,129.80217078145279,350565,42.879651496551681,0.60891354073659043,16.532711334737201,172.37736483147472,6748631,162.09179953028169,4.229892759359525,4.0819862392295549,4.2149729377592049,4.3986810434782608,191.53223941344453,723819,38.504341628883054,0.2290338461798869,4.4965151754779473,253.09414612419403,806013,51.237293477618337
SPN01_MRC_0011,01,SPN01_MRC_0011_01_01_T1_03_MPRAGE-TI-900-Buchanan,43.445707059231815,8912457,37.708868786890321,1.6559053398076991,130.22013905606141,353095,42.650814828128105,0.61049297632305,16.705570133759679,171.58966227872696,6816183,160.76030898036561,4.2631535420321551,4.099464100811276,4.2749325859552405,4.4211422608695647,190.88168645487633,716841,38.430774321115358,0.21992667117496331,4.5503794677177103,253.32400363719589,808315,51.427372827653073
SPN01_MRC_0012,01,SPN01_MRC_0012_01_01_T1_03_MPRAGE-TI-900-Buchanan,43.150080056341771,7690209,34.127797591946177,2.301689765342342,151.91979965650262,333627,62.199744963898603,0.57002040233941909,18.572972624664466,153.97421984464381,8038431,180.29300598229378,5.1497312855605832,5.0181184558086249,5.3265697391304352,5.1093255740777339,218.23461738900747,560308,56.97880897085858,0.37374744951665162,4.5116951783897186,296.78621982006501,705477,82.016074694409454
SPN01_MRC_0012,01,SPN01_MRC_0012_01_01_T1_02_MPRAGE-TI-900-Buchanan,41.510434620896774,7657202,33.778938129401212,2.3065446121253013,156.11332520379,317361,68.086864116528417,0.55970892976409725,20.030198866920809,153.66268996924711,8071438,183.730589034161,5.0924982058302319,5.0198518031928749,5.258050782608696,5.0035307984877342,221.26219866795898,562295,59.090223490572896,0.30577317928924952,4.549068102158575,299.17482641364325,694323,83.826449826288567
SPN01_MRC_0012,01,SPN01_MRC_0012_01_01_T1_04_MPRAGE-TI-900-Buchanan,41.34075637923263,7629797,32.785057920306429,2.333778245129134,152.78314514799368,327514,64.161275058669688,0.56539460856702017,20.043097946466343,153.01186021262544,8098843,179.96031835445513,5.2173541993955306,5.079163395097491,5.4510636521739126,5.1295273118679336,218.05758463307697,556520,57.139968451894475,0.3123147313093651,4.6671218511971233,294.57063957278672,705596,81.179029428783181
SPN01_MRC_0013,01,SPN01_MRC_0013_01_01_T1_04_MPRAGE-TI-900-Buchanan,51.100025570850185,8795171,33.627356008745956,1.7339900230989758,142.5235355127997,381806,81.290660763560226,0.6721689343784838,11.382938084579827,156.11479376341049,6933469,134.99355414463406,4.1226104533145129,4.0609672439890865,4.1768960000000002,4.1308160000000003,192.32545285319694,665061,39.255705057511719,0.31827249293959153,4.6424938589524389,250.63495267555982,801066,52.896800035629937
SPN01_MRC_0013,01,SPN01_MRC_0013_01_01_T1_02_MPRAGE-TI-900-Buchanan,63.270210272622208,8665655,37.987269834506066,0.99874325953556242,172.64663039457182,554145,114.15512592489935,0.7022711164584946,8.0808393707451724,158.81534436219246,7062985,137.06629287974042,4.4585450710726731,4.3489148807546192,4.5552528695652166,4.4738893913043478,236.09760812359846,1018071,48.03148356448412,0.53193036187108766,4.1807517374657754,274.03713781897,400939,92.415388740114594
SPN01_MRC_0013,01,SPN01_MRC_0013_01_01_T1_03_MPRAGE-TI-900-Buchanan,58.00255906842802,10411992,38.080365813021167,2.1357705460427643,115.08100806224553,816894,46.84087672755193,0.69055996276974174,11.286674268769438,187.08595171243235,5316648,139.05947947732307,3.7847402541301505,3.7468193167549786,3.8155686956521735,3.7921391304347827,214.87201953875064,1459254,53.261337040560967,0.45188682434638827,4.9129242253355754,296.20294322473507,448012,136.6155553304072
SPN01_MRC_0014,01,SPN01_MRC_0014_01_01_T1_04_MPRAGE-TI-900-Buchanan,64.945141834840712,7677909,67.558472333953645,1.4051313956931106,179.15565674742086,345658,85.586291015297675,0.58623278084895591,10.170613067006881,196.72237639041722,8050731,224.9862669645081,4.4873368569667722,4.5965809441441126,4.5068246468203768,4.3617502608695649,242.89962740196313,734035,73.001783926101126,0.32663528572688216,2.9118831375875884,337.82815792346582,851881,106.64416695623085
SPN01_MRC_0014,01,SPN01_MRC_0014_01_01_T1_03_MPRAGE-TI-900-Buchanan,65.732680067816304,7690186,67.244976193265231,1.409313315815176,178.87891341353512,349535,85.160708990760043,0.5878885481727687,10.051826323482739,196.16590018428917,8038454,224.50822628185372,4.480050630067594,4.589547571962906,4.488581863001408,4.364833391304348,242.1869282423151,730751,72.939654182124727,0.32011683462532636,2.9171829821234398,336.9561686131583,856327,106.29232820182645
SPN01_MRC_0014,01,SPN01_MRC_0014_01_01_T1_02_MPRAGE-TI-900-Buchanan,65.243745213886498,7696746,66.703228178587366,1.4149827694248516,178.14835735204571,344870,85.342251352275582,0.58634330178862315,10.175288105814289,195.42814110843594,8031894,224.48737476240524,4.4786490047404239,4.5775141721647294,4.4824601234648416,4.3782121739130435,240.71179800631742,731310,72.78572765271349,0.29565780136177028,2.9298153394496582,335.09571654403277,853353,106.4674802196345
SPN01_MRC_0015,01,SPN01_MRC_0015_01_01_T1_03_MPRAGE-TI-900-Buchanan,64.375624124839632,7974967,67.068000085716122,1.0900885249800627,160.01090915250791,354198,57.424174747567925,0.58077284128608209,9.6142409234579791,187.26249649682157,7753673,219.13985070696091,4.783736774619948,4.7484401675604264,4.6369728293677843,4.9718201918958451,214.51601347043044,735537,55.025684058028808,0.34247928549422213,2.7921288283159051,287.62607075723145,891075,77.269998532645516
SPN01_MRC_0015,01,SPN01_MRC_0015_01_01_T1_02_MPRAGE-TI-900-Buchanan,63.951732830358708,7980787,67.027241027512034,1.0852613739660448,159.02257947505115,344605,57.181875587038448,0.57923644754722747,9.6032129578843382,186.05372481899178,7747853,218.63976999877016,4.6110257649818482,4.6390847105005015,4.4070848141164243,4.7952358557848163,214.58307739474412,737156,53.933998881350369,0.33162644235461991,2.7757926772284134,287.32515308541508,892149,75.701581745062953
SPN01_MRC_0015,01,SPN01_MRC_0015_01_01_T1_04_MPRAGE-TI-900-Buchanan,64.068824226264582,7944964,66.885740081430768,1.0986521790752157,162.21471887544652,361957,55.744246433731476,0.58011794206152867,9.6536204454707057,186.73577857043381,7783676,218.96002295810774,4.6020375841376131,4.6396513766567766,4.396254900354462,4.7784066395100044,215.50197214600732,729662,54.479027340809168,0.34216857370278836,2.7918623363229638,288.98613623552973,881723,77.248756174307232
SPN01_MRC_0016,01,SPN01_MRC_0016_01_01_T1_04_MPRAGE-TI-900-Buchanan,45.650432477595039,9186025,41.615547363317582,1.5402855506721302,130.98049913172349,353574,43.338315468771498,0.59103804944950622,16.515149193779344,177.52040506739277,6542615,177.49725120880524,4.3245004952924875,4.1478570961791874,4.4849307826086955,4.3473697391304347,193.34621878151253,697143,42.832759349452004,0.22584197190841523,4.2657231807521487,257.44604506854228,808990,58.430264114521286
SPN01_MRC_0016,01,SPN01_MRC_0016_01_01_T1_02_MPRAGE-TI-900-Buchanan,45.51538333680972,9204960,41.352623540560522,1.5431506759173892,131.55885397432885,357444,43.648932602879533,0.59146562356582366,16.765142830884621,178.54407650283275,6523680,177.54599586717001,4.327871076741566,4.1427570396375941,4.4939909565217384,4.3541259130434788,194.20338708126209,696647,42.932601361916781,0.22825476699518521,4.3175997365126948,258.01671604883541,812034,58.309373783326691
SPN01_MRC_0016,01,SPN01_MRC_0016_01_01_T1_03_MPRAGE-TI-900-Buchanan,45.986456422597314,9210565,42.162860022118714,1.5192285103053951,130.41000184222088,352835,43.618512400746596,0.59107150094967575,16.221045012448545,177.56340944220494,6518075,177.79488591042553,4.3550248368643407,4.1637239387530318,4.5212605217391308,4.3876285217391304,192.99318900789507,698283,43.103548131331294,0.22873993072086241,4.2113701335501164,257.04820802951338,807770,58.869079383794386
SPN01_MRC_0017,01,SPN01_MRC_0017_01_01_T1_04_MPRAGE-TI-900-Buchanan,36.591344884021744,8556604,23.191100327414468,2.7164221987817774,123.46359082395774,380687,41.976590521024214,0.62638894869264028,19.957614470252793,142.32109013395916,7172036,131.1496639163268,4.4538866619820494,4.2715124820060861,4.3865040568141733,4.7153861219518172,184.6806387283913,683984,34.168725887745268,0.24051586353651519,6.1368838961780421,247.6774584719553,768577,47.427464555388866
SPN01_MRC_0017,01,SPN01_MRC_0017_01_01_T1_03_MPRAGE-TI-900-Buchanan,36.655152326713512,8619368,23.603749279863514,2.6555631036386611,121.93429562308216,375424,40.910648626318654,0.62580291183878789,19.526868021378668,141.50580565773822,7109272,130.73466262327949,4.438301924258516,4.2608457564232145,4.3848011004054124,4.6795461243295335,182.99970660446488,685082,34.043214502606567,0.22893209803781436,5.9950562929617961,245.68095229960804,761021,47.133670220900626
SPN01_MRC_0017,01,SPN01_MRC_0017_01_01_T1_02_MPRAGE-TI-900-Buchanan,36.715756511694011,8594269,23.328200892920417,2.7070755636388508,121.21244887565825,380934,39.241660984791103,0.62546079719547321,19.95444982315426,142.74467265579545,7134371,131.84385409556526,4.4514060077976465,4.2767680665901473,4.397244925666814,4.6902313410119527,184.25058456123648,693255,33.615496093815359,0.24475333504222407,6.1189747683935298,247.40178714211936,762894,46.460766877644822
SPN01_MRC_0019,01,SPN01_MRC_0019_01_01_T1_04_MPRAGE-TI-900-Buchanan,54.103622227290458,8839368,51.911229345976317,1.3936200700968546,153.46506374354229,266929,59.517028009672451,0.57555044548203727,14.023191368635432,188.31353995022985,6889272,208.26925225202757,5.5147761631178245,5.4387858461805818,5.5063258955658032,5.6004121976326457,205.8220327050513,674697,53.104374506715615,0.35731706158177823,3.6276070191896967,278.16656378500471,717653,75.97418805260213
SPN01_MRC_0019,01,SPN01_MRC_0019_01_01_T1_03_MPRAGE-TI-900-Buchanan,56.278345781539805,9009330,54.534681306933479,1.3303924550406716,159.79036861463015,305875,61.313180667139179,0.5760292680008855,13.652831862752748,194.69758204339433,6719310,214.33330873397441,6.1415576638810512,5.8287753136162648,6.2890625392892234,6.319360419242555,206.9021191970667,643640,54.989774550508749,0.3727383723317938,3.5701608110184502,279.45464774585855,736755,78.036197849423559
SPN01_MRC_0019,01,SPN01_MRC_0019_01_01_T1_02_MPRAGE-TI-900-Buchanan,55.41030175902835,9045562,54.581597696604284,1.3481523960415536,156.49704354444376,278543,61.201618374170742,0.56684523001961706,14.68522869261608,198.71618257335916,6683078,222.14741170823876,5.6026779719567807,5.4681414452849735,5.635082756588961,5.7075092482159988,209.57753501359068,675095,57.137927489045225,0.34295060937065047,3.640717585401902,283.16184672804388,716987,82.111371869725687
SPN01_MRC_0020,01,SPN01_MRC_0020_01_01_T1_04_MPRAGE-TI-900-Buchanan,86.136941429565795,8854143,87.961748462707959,0.973844718439282,178.52169679711668,313249,100.66057171093331,0.53998772537034911,14.564732574132973,295.60989349475312,6874497,365.19877610338654,6.3250043049027171,6.4720796969852703,6.3388155794667398,6.167808,227.30936371293561,700470,72.826775582091855,0.50916808097632937,3.3606641370945365,312.97044787802838,835473,110.97867380387351
SPN01_MRC_0020,01,SPN01_MRC_0020_01_01_T1_02_MPRAGE-TI-900-Buchanan,88.892623459567488,8879081,89.480979219490251,0.95804267495806139,185.81429301430805,332680,109.62194418495777,0.54137075534754608,14.243867684547368,298.74057760506918,6849559,370.6158673972617,6.4561117278791338,6.6401911465572558,6.4670047883536439,6.2665683478260865,229.83564848260676,692108,74.080118348939223,0.52981215060432496,3.3385930754320485,315.5622451719139,838065,111.78363411891439
SPN01_MRC_0020,01,SPN01_MRC_0020_01_01_T1_03_MPRAGE-TI-900-Buchanan,85.063689603607159,8827783,88.751329412655977,0.95866431108423689,181.93341347029468,301983,106.16825855550998,0.53766831405438065,14.556788944079774,294.63171719106771,6900857,364.9431727872597,6.3023002280068345,6.5084575480030278,6.2754166271510492,6.1288069565217391,227.87284907226891,702197,72.763023903778034,0.46329367180865227,3.3197442690819354,312.95558114146291,838135,109.68270154792765
